source_id,ra,dec,teff_gspphot,phot_g_mean_mag,bp_rp
396412597243520,44.53199164705712,1.4018065294550672,3463.797,17.591452,2.579996
397439094089216,44.42545084594613,1.4510325086102507,3774.573,17.541452,1.8166466
397679613355648,44.492226633765135,1.4555879738235145,3720.6587,18.150497,2.103014
399363239449984,44.541197736933796,1.502980114520074,3647.1052,17.830833,2.2345028
406303906583296,44.135120949075976,1.4329529654999205,5529.262,18.80483,0.77267647
406583079777920,44.111763776482306,1.4496792147868414,5445.5327,16.935137,0.8991566
406613144233344,44.083143499371445,1.4504828359397852,5314.8853,16.967888,0.9292202
407098475852160,44.1920177308537,1.4501256120692265,5202.2793,17.554672,0.9589844
409636801215232,44.06327880021275,1.476392697916186,3861.9807,18.008892,1.7136669
415276093579008,44.30739946754864,1.6105813039796004,4403.7163,15.591642,1.5898962
427851757822848,44.88830814449769,1.3411143049731353,4638.721,14.749033,1.2598181
429844622642688,45.033952970023286,1.4437292332137817,4501.5547,15.848401,1.4182215
433830352313600,45.29291185844328,1.4738936865606607,5476.0444,16.396095,0.84598255
440388766740096,44.869936609901515,1.4000066408199423,3166.739,18.768938,2.880312
442415991268736,44.914893518625156,1.4623383341088814,3734.58,17.80544,2.1460972
447501232640384,44.77450454942328,1.5380265812371552,3386.301,17.980122,2.7494717
450151228015616,44.963492892031944,1.5887943219475158,5462.791,13.548434,1.2120552
450421810425856,45.03673148479348,1.6096748623484973,4682.2515,16.912098,1.1687126
459149183944320,45.359175792984054,1.5950142055534762,5194.922,12.443651,1.0465918
460768387190656,45.39245512538235,1.6242145959994825,6053.9214,15.491495,0.7890749
462413359121792,45.29079220357358,1.624977805995764,3278.2832,18.52803,2.3970203
462486374109696,45.332146380672036,1.6336231550676739,4629.982,17.204948,1.2086601
464921620061440,45.37491754639972,1.7218229968795866,3350.3467,18.593018,2.4816952
465402656396800,45.293756192649305,1.718599290521031,3936.0454,18.933777,1.695734
467017564092928,45.54365124500488,1.7026971409532046,3330.3164,18.604109,2.4814377
470732711313664,45.4602218102716,1.741742330218613,5438.3,16.990675,0.85694504
471832222941184,45.41716816582247,1.778987407269051,4189.246,16.162533,1.8307495
473618929332736,45.541875807618965,1.8588022890989864,5178.1855,16.758917,0.99865913
476848744716032,45.18628710975784,1.746132893487359,4761.496,14.092808,1.263072
481212431486720,45.12666692050034,1.8277281603866762,5527.396,15.900884,0.91537476
34361129088,45.00432028915398,0.021047763781174733,3478.5408,17.571619,2.4582462
5291399871104,44.92568847333067,0.1497236990398191,4125.9575,18.739752,1.4759674
6219112811008,44.946848387382055,0.18143162054895665,4145.219,18.956064,1.3567791
13778255268992,45.14235484909959,0.27792474023754354,4771.864,16.716763,1.2317257
15736760367616,45.13718658525417,0.3385605887710074,3394.183,18.349968,2.0090141
17390323414400,45.144349409490744,0.4131447507463436,4168.496,15.190617,1.7648754
17665201300224,44.8141899740521,0.16762451103196072,4461.744,16.321474,1.3668661
23746874987008,44.739484058859006,0.3317775341614167,4970.119,16.538525,1.1327019
24124832108544,44.722949238326194,0.36015885074475507,4095.7148,16.699455,1.6392593
25357487115136,44.771892234809975,0.35435030084974983,6177.869,18.475216,0.6202221
27522150631936,44.96661623415398,0.3532839600610244,4572.7627,16.394306,1.2629776
29686814164736,45.05298073945427,0.4199229388056383,3488.3167,17.197649,1.9743271
35016869161600,44.981913891998026,0.5719476658718482,5204.6133,15.985419,0.9969177
35291747103360,45.35522557380842,0.3202873384878525,4764.425,14.024188,1.2341118
41064183148160,45.194271260851814,0.4521825689637209,5748.2266,14.157319,0.88959885
43641163519872,45.363191274180146,0.5515638998893312,5826.28,14.029673,0.8562746
46974058156160,45.67689154328966,0.6029068191427704,4325.6123,16.023127,1.5664854
49413599559424,45.47303547138657,0.6217621260566285,5698.17,14.710934,0.9136162
52845277837824,45.16665136195774,0.46396463516334824,3482.6528,18.535498,3.045082
52913997318528,45.19145977883703,0.4745424978592767,5729.2104,18.968246,0.65921783
53395033666048,45.21453769120095,0.5070995444640395,3801.1128,16.68364,2.2260199
58759448371200,45.034081833460675,0.616455317294134,5799.71,18.026735,0.73893356
60748017723776,45.104205123758355,0.6609833021424628,5189.7085,16.659084,0.95574
62294205953152,45.419819936514685,0.67148055152579,3443.429,18.173204,2.4888554
63672891158656,45.36675273280469,0.7295940755982436,3470.9028,18.574448,2.5361195
75797582929024,44.59505764275395,0.4716395913639255,4747.7715,18.13029,1.1374798
76111116227456,44.54428038544341,0.4566613138744514,4347.696,14.9635315,1.7596092
76832670731520,44.55673684600356,0.49545427917402596,4355.795,15.716717,1.4160452
76901390208128,44.551151803431424,0.49948683785868886,5374.577,17.247293,0.882534
77966542094592,44.69567277810043,0.5414436246454556,5149.101,15.3235235,1.1044292
85560044271360,44.701103327541894,0.6271312901170643,5063.3975,16.735523,0.9854164
96177203428480,44.429330045999336,0.7011631968085118,4388.1265,17.241604,1.5106583
97551592960640,44.71163306521175,0.6747353569305051,3517.9097,16.135225,2.5372124
99505802621312,44.78210933661769,0.7136942801978218,3245.004,18.707289,2.766058
104694123156992,44.6228606291321,0.8240327992146227,3231.7432,18.32565,2.2961884
110569638383488,44.948753719523665,0.7324809877051988,3563.336,18.605873,1.9149723
110677013041792,44.98469909643462,0.7416781189488489,5553.0596,16.193857,0.82991123
115757958912000,45.125829276578045,0.8247871581737386,4967.642,18.140968,1.0625439
116483808818560,45.17122490795342,0.8751637665978163,5205.3506,14.852787,0.9528341
122737281195008,45.19600499623569,0.9932982308067394,6465.6855,8.812779,0.58494663
122767345592064,45.20419709007426,1.00373316986422,3495.588,17.679907,2.390913
134552735854336,45.082871264413825,1.0133929859964574,3397.2478,18.095175,2.6557484
142730353196160,45.66320002378827,0.7103985112982703,4000.6707,18.859856,1.6166687
143593642261120,45.83294686252355,0.7340167578427504,4465.4883,14.100321,1.4706621
143864224567168,45.81035627807109,0.7569908620363995,4769.986,16.20788,1.2679138
148026048510208,45.76870744720631,0.8025945973880564,3657.8447,17.138638,1.9185867
149125560114176,45.72304575585526,0.8509494800509546,3653.3435,16.992867,2.2851858
150461294342656,45.903534171996235,0.8264897100605045,3742.9873,17.883644,2.0932293
164961104192640,45.53525197205198,0.9182062993117854,4858.1694,18.779497,1.0511932
168225279341056,45.660032372152614,0.9469020010312462,5129.093,17.925865,0.9792061
169634028387840,45.775370924032515,1.0025423364813704,3267.7502,18.920275,2.298729
181316339447936,46.01858768577986,1.057654195529565,5182.4287,18.939686,0.83592606
182660664777984,46.07910647890322,1.0742071649030478,3905.4084,16.523159,1.8957767
184717953688704,46.23573368456081,1.0507878446286725,3755.8704,18.442934,1.7360535
187466732764032,46.35777083595354,1.1691955439775634,4967.6147,16.891502,1.0394287
193514046567552,45.88367187703935,1.054418802044446,5414.3345,15.663257,0.8708372
196438919861632,46.04082742778896,1.1912483932444828,4495.743,17.089376,1.3500881
200351634531456,45.89466841219997,1.2369223860721468,5455.5537,17.541943,0.8643799
200901390349952,45.94400969548537,1.2732743044441706,5469.9937,16.133387,0.8568573
201829103548928,45.85903243513232,1.2878627165350185,3993.8218,18.409544,1.5086346
204376019419648,46.062084398331976,1.3143141016030988,5370.4097,13.614351,0.93913746
206261509668096,46.14514680248425,1.3655580685355735,5270.1934,16.400536,0.91404915
206639466791296,46.133175542973326,1.4057739749377827,3382.416,18.810081,2.1507607
207842057505152,45.93685886143365,1.324202753613494,5392.2915,18.021732,0.8775692
208907209396224,46.049925959763144,1.3502763824496555,3551.8306,18.051176,2.1113396
210182815174400,46.04116017447742,1.414286475163306,6183.264,14.564533,0.796052
211862147072384,45.408155095929295,0.9776227506444708,5732.621,18.277737,0.7778187
215504279339648,45.27060396952864,0.978741716656647,3565.7761,17.87618,2.607788
217290985752704,45.284788493966964,1.064358613053954,4133.117,18.782412,1.4643211
218326073157120,45.38544831799942,1.0973732532256195,4402.116,13.340899,1.584858
218566591353984,45.388269679978656,1.1159479719593848,5638.672,15.509439,0.93204117
219215131262208,45.307956866685366,1.1310898084743377,3274.7703,18.756777,2.5228443
219906621150080,45.53020253476081,1.050204979409926,3766.0803,17.776194,2.0553455
224678329531392,45.42029595293521,1.1694682961473288,5038.1265,17.1533,1.0148125
